id	name	party	age in days	constituency	forum	language	date	topic	cardinal number in debate	text
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	342	342. Deputy Sean Sherlock asked the Minister for Education if she will respond on an issue raised by a person (details supplied). [6788/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	350	350. Deputy Sean Sherlock asked the Minister for Education the number of applications received for the academic year for transport for children with additional needs; and the number that have been processed, by county, in tabular form. [6990/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	532	532. Deputy Sean Sherlock asked the Minister for Health if he will provide an update under Housing for All to an amended fair deal scheme to remove disincentives for sale and rental of vacant properties. [7132/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	677	677. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in each separate children's disability network team in the State, in tabular form. [6850/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	678	678. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the east central Cork children's disability network team, in tabular form. [6851/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	679	679. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the southeast Cork city children's disability network team, in tabular form. [6852/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	680	680. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the central Cork children's disability network team, in tabular form. [6853/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	681	681. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the northeast Cork children's disability network team, in tabular form. [6854/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	682	682. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the northwest Cork children's disability network team, in tabular form. [6855/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	683	683. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the north Cork city and Blarney children's disability network team, in tabular form. [6856/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	684	684. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the west central Cork children's disability network team, in tabular form. [6857/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	685	685. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the east Cork city children's disability network team in tabular form. [6858/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	686	686. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the Carrigaline, Kinsale, Bandon children's disability network team, in tabular form. [6859/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	688	688. Deputy Sean Sherlock asked the Minister for Health the caseload and headcount of staff and children awaiting intervention in the south Cork city children's disability network team, in tabular form. [6893/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	856	856. Deputy Sean Sherlock asked the Minister for Health the number of care assistants that have exited the profession in each hospital in 2021, 2022 and to date in 2023 including the expected amount to leave in the forthcoming months if already flagged by staff, in tabular form. [7352/23]
SeanSherlock	Labour	18332	Cork East	question-written	unknown-language	2023-02-14 00:00:00	unknown	864	864. Deputy Sean Sherlock asked the Minister for Health when a person in County Cork will receive a neurosurgery appointment (details supplied). [7370/23]
SeanSherlock	Labour	18327	Cork East	question-oral	unknown-language	2023-02-09 00:00:00	unknown	2	2. Deputy Sean Sherlock asked the Minister for Social Protection if income disregards could be reviewed for the purposes of assessment of means for carer’s allowance, with a view to ensuring that the income of a spouse, civil partner, or cohabitant where they work overtime, would not disbar an applicant for eligibility for the carer's allowance. [5993/23]
SeanSherlock	Labour	18327	Cork East	question-oral	unknown-language	2023-02-09 00:00:00	unknown	11	11. Deputy Sean Sherlock asked the Minister for Social Protection the number of applications received in 2022 for disability allowance, domiciliary care allowance and carer’s allowance; the number that were awarded; and the number of applications under appeal, in tabular form. [5997/23]
